Timestamp;Pressure (hPa);Temperature (°C);Humidity (%);Bme280 Altitude (m);Speed (m/s);Relative Vertical Acceleration (m/s^2);Absolute Acceleration X (m/s^2);Absolute Acceleration Y (m/s^2);Absolute Acceleration Z (m/s^2);Rate of Rotation X (°/s);Rate of Rotation Y (°/s);Rate of Rotation Z (°/s);Rotation X (°);Rotation Y (°);Motor Rotation (°);Luminance at 0° (lux);Luminance at 120° (lux);Luminance at 240° (lux);Calculated Light Angle (°);Solar Panel Voltage (V);Gps Lat (°);Gps Lon (°);Gps Altitude (m);Errors;Status
1445950;976,15;33,43;0,22;313,56;;;;;8,394071021;;;;;;;;;;;;0;0;None;;ground_level
1446960;976,24;33,5;0,22;312,78;;;;;8,319850769;;;;;;;;;;;;0;0;None;;ground_level
1447973;976,35;33,57;0,22;311,84;;;;;8,226476904;;;;;;;;;;;;0;0;None;;ground_level
1448983;976,22;33,49;0,22;312,96;;;;;8,355763794;;;;;;;;;;;;0;0;None;;ground_level
1449994;976,29;33,55;0,22;312,36;;;;;8,420407239;;;;;;;;;;;;0;0;None;;ground_level
1451004;976,37;33,6;0,22;311,67;;;;;8,394071021;;;;;;;;;;;;0;0;None;;ground_level
1452014;976,23;33,51;0,22;312,87;;;;;8,370129004;;;;;;;;;;;;0;0;None;;ground_level
1453027;976,3;33,57;0,22;312,27;;;;;8,279149341;;;;;;;;;;;;0;0;None;;ground_level
1454038;976,38;33,62;0,22;311,58;;;;;8,394071021;;;;;;;;;;;;0;0;None;;ground_level
1455048;976,24;33,53;0,22;312,78;;;;;8,319850769;;;;;;;;;;;;0;0;None;;ground_level
1456059;976,34;33,61;0,22;311,93;;;;;8,312668164;;;;;;;;;;;;0;0;None;;ground_level
1457069;976,38;33,64;0,22;311,58;;;;;8,279149341;;;;;;;;;;;;0;0;None;;ground_level
1458084;976,24;33,54;0,22;312,78;;;;;8,40843623;;;;;;;;;;;;0;0;None;;ground_level
1459095;976,23;33,55;0,22;312,87;;;;;8,329427576;;;;;;;;;;;;0;0;None;;ground_level
1460105;976,29;33,6;0,22;312,36;;;;;8,40843623;;;;;;;;;;;;0;0;None;;ground_level
1461116;976,18;33,51;0,22;313,3;;;;;8,398859424;;;;;;;;;;;;0;0;None;;ground_level
1462127;976,12;33,48;0,22;313,81;;;;;8,418013037;;;;;;;;;;;;0;0;None;;ground_level
1463143;976,21;33,54;0,22;313,04;;;;;8,372523206;;;;;;;;;;;;0;0;None;;ground_level
1464153;976,33;33,62;0,22;312,01;;;;;8,264784131;;;;;;;;;;;;0;0;None;;ground_level
1465164;976,22;33,55;0,22;312,96;;;;;8,358157996;;;;;;;;;;;;0;0;None;;ground_level
1466175;976,27;33,6;0,22;312,53;;;;;8,262389929;;;;;;;;;;;;0;0;None;;ground_level
1467185;976,35;33,67;0,22;311,84;;;;;8,307879761;;;;;;;;;;;;0;0;None;;ground_level
1468199;976,22;33,58;0,22;312,96;;;;;8,324639172;;;;;;;;;;;;0;0;None;;ground_level
1469209;976,27;33,62;0,22;312,53;;;;;8,307879761;;;;;;;;;;;;0;0;None;;ground_level
1470219;976,35;33,68;0,22;311,84;;;;;8,391676819;;;;;;;;;;;;0;0;None;;ground_level
1471229;976,21;33,59;0,22;313,04;;;;;8,233659509;;;;;;;;;;;;0;0;None;;ground_level
1472238;976,34;33,67;0,22;311,93;;;;;8,293514551;;;;;;;;;;;;0;0;None;;ground_level
1473251;976,37;33,7;0,22;311,67;;;;;8,398859424;;;;;;;;;;;;0;0;None;;ground_level
1474261;976,22;33,61;0,22;312,96;;;;;8,382100012;;;;;;;;;;;;0;0;None;;ground_level
1475271;976,27;33,65;0,22;312,53;;;;;8,166621863;;;;;;;;;;;;0;0;None;;ground_level
1476282;976,32;33,69;0,22;312,1;;;;;8,386888416;;;;;;;;;;;;0;0;None;;ground_level
1477291;976,2;33,6;0,22;313,13;;;;;8,420407239;;;;;;;;;;;;0;0;None;;ground_level
1478304;976,14;33,56;0,22;313,64;;;;;8,327033374;;;;;;;;;;;;0;0;None;;ground_level
1479314;976,22;33,63;0,22;312,96;;;;;8,298302954;;;;;;;;;;;;0;0;None;;ground_level
1480323;976,29;33,67;0,22;312,36;;;;;8,288726147;;;;;;;;;;;;0;0;None;;ground_level
1481333;976,19;33,61;0,22;313,21;;;;;8,377311609;;;;;;;;;;;;0;0;None;;ground_level
1482344;976,27;33,67;0,22;312,53;;;;;8,295908752;;;;;;;;;;;;0;0;None;;ground_level
1483357;976,36;33,73;0,22;311,76;;;;;8,312668164;;;;;;;;;;;;0;0;None;;ground_level
1484367;976,21;33,64;0,22;313,04;;;;;8,334215979;;;;;;;;;;;;0;0;None;;ground_level
1485377;976,28;33,69;0,22;312,44;;;;;8,305485559;;;;;;;;;;;;0;0;None;;ground_level
1486387;976,36;33,75;0,22;311,76;;;;;8,271966736;;;;;;;;;;;;0;0;None;;ground_level
1487396;976,23;33,67;0,22;312,87;;;;;8,341398584;;;;;;;;;;;;0;0;None;;ground_level
1488409;976,32;33,75;0,21;312,1;;;;;8,319850769;;;;;;;;;;;;0;0;None;;ground_level
1489419;976,34;33,76;0,21;311,93;;;;;8,346186987;;;;;;;;;;;;0;0;None;;ground_level
1490428;976,2;33,66;0,21;313,13;;;;;8,367734802;;;;;;;;;;;;0;0;None;;ground_level
1491438;976,3;33,75;0,21;312,27;;;;;8,312668164;;;;;;;;;;;;0;0;None;;ground_level
1492448;976,34;33,77;0,21;311,93;;;;;8,379705811;;;;;;;;;;;;0;0;None;;ground_level
1493461;976,2;33,68;0,21;313,13;;;;;8,317456567;;;;;;;;;;;;0;0;None;;ground_level
1494471;976,15;33,66;0,21;313,56;;;;;8,336610181;;;;;;;;;;;;0;0;None;;ground_level
1495480;976,22;33,71;0,21;312,96;;;;;8,341398584;;;;;;;;;;;;0;0;None;;ground_level
1496489;976,17;33,67;0,21;313,39;;;;;8,319850769;;;;;;;;;;;;0;0;None;;ground_level
1497499;976,11;33,63;0,21;313,9;;;;;8,312668164;;;;;;;;;;;;0;0;None;;ground_level
1498513;976,18;33,7;0,21;313,3;;;;;8,276755139;;;;;;;;;;;;0;0;None;;ground_level
1499523;976,3;33,77;0,21;312,27;;;;;8,370129004;;;;;;;;;;;;0;0;None;;ground_level
1500533;976,19;33,69;0,21;313,21;;;;;8,346186987;;;;;;;;;;;;0;0;None;;ground_level
1501542;976,26;33,75;0,21;312,61;;;;;8,350975391;;;;;;;;;;;;0;0;None;;ground_level
1502552;976,34;33,81;0,21;311,93;;;;;8,377311609;;;;;;;;;;;;0;0;None;;ground_level
1503565;976,2;33,72;0,21;313,13;;;;;8,310273962;;;;;;;;;;;;0;0;None;;ground_level
1504574;976,26;33,77;0,21;312,61;;;;;8,355763794;;;;;;;;;;;;0;0;None;;ground_level
1505585;976,35;33,83;0,21;311,84;;;;;8,315062366;;;;;;;;;;;;0;0;None;;ground_level
1506594;976,21;33,73;0,21;313,04;;;;;8,341398584;;;;;;;;;;;;0;0;None;;ground_level
1507605;976,32;33,81;0,21;312,1;;;;;8,358157996;;;;;;;;;;;;0;0;None;;ground_level
1508619;976,36;33,84;0,21;311,76;;;;;8,283937744;;;;;;;;;;;;0;0;None;;ground_level
1509628;976,22;33,75;0,21;312,96;;;;;8,283937744;;;;;;;;;;;;0;0;None;;ground_level
1510638;976,28;33,8;0,21;312,44;;;;;8,370129004;;;;;;;;;;;;0;0;None;;ground_level
1511648;976,33;33,83;0,21;312,01;;;;;8,327033374;;;;;;;;;;;;0;0;None;;ground_level
1512657;976,2;33,75;0,21;313,13;;;;;8,336610181;;;;;;;;;;;;0;0;None;;ground_level
1513671;976,12;33,71;0,21;313,81;;;;;8,358157996;;;;;;;;;;;;0;0;None;;ground_level
1514680;976,21;33,77;0,21;313,04;;;;;8,322244971;;;;;;;;;;;;0;0;None;;ground_level
1515690;976,27;33,81;0,21;312,53;;;;;8,420407239;;;;;;;;;;;;0;0;None;;ground_level
1516699;976,17;33,75;0,21;313,39;;;;;8,346186987;;;;;;;;;;;;0;0;None;;ground_level
1517709;976,24;33,8;0,21;312,78;;;;;8,427589844;;;;;;;;;;;;0;0;None;;ground_level
1518722;976,33;33,87;0,21;312,01;;;;;8,315062366;;;;;;;;;;;;0;0;None;;ground_level
1519732;976,17;33,77;0,21;313,39;;;;;8,295908752;;;;;;;;;;;;0;0;None;;ground_level
1520741;976,24;33,83;0,21;312,78;;;;;8,267178333;;;;;;;;;;;;0;0;None;;ground_level
1521751;976,32;33,89;0,21;312,1;;;;;8,413224634;;;;;;;;;;;;0;0;None;;ground_level
1522761;976,19;33,79;0,21;313,21;;;;;8,224082703;;;;;;;;;;;;0;0;None;;ground_level
1523775;976,31;33,88;0,21;312,18;;;;;8,327033374;;;;;;;;;;;;0;0;None;;ground_level
1524784;976,34;33,91;0,21;311,93;;;;;8,293514551;;;;;;;;;;;;0;0;None;;ground_level
1525794;976,19;33,81;0,21;313,21;;;;;8,317456567;;;;;;;;;;;;0;0;None;;ground_level
1526804;976,3;33,89;0,21;312,27;;;;;8,339004382;;;;;;;;;;;;0;0;None;;ground_level
1527813;976,34;33,92;0,21;311,93;;;;;8,298302954;;;;;;;;;;;;0;0;None;;ground_level
1528827;976,2;33,82;0,21;313,13;;;;;8,350975391;;;;;;;;;;;;0;0;None;;ground_level
1529836;976,15;33,8;0,21;313,56;;;;;8,374917407;;;;;;;;;;;;0;0;None;;ground_level
1530846;976,22;33,85;0,21;312,96;;;;;8,401253625;;;;;;;;;;;;0;0;None;;ground_level
1531856;976,17;33,82;0,21;313,39;;;;;8,353369592;;;;;;;;;;;;0;0;None;;ground_level
1532865;976,1;33,78;0,21;313,99;;;;;8,384494214;;;;;;;;;;;;0;0;None;;ground_level
1533879;976,18;33,84;0,21;313,3;;;;;8,386888416;;;;;;;;;;;;0;0;None;;ground_level
1534890;976,3;33,92;0,21;312,27;;;;;8,327033374;;;;;;;;;;;;0;0;None;;ground_level
1535899;976,18;33,84;0,21;313,3;;;;;8,370129004;;;;;;;;;;;;0;0;None;;ground_level
1536909;976,23;33,89;0,21;312,87;;;;;8,317456567;;;;;;;;;;;;0;0;None;;ground_level
1537920;976,33;33,95;0,21;312,01;;;;;8,403647827;;;;;;;;;;;;0;0;None;;ground_level
1538933;976,2;33,86;0,21;313,13;;;;;8,394071021;;;;;;;;;;;;0;0;None;;ground_level
1539943;976,26;33,91;0,21;312,61;;;;;8,293514551;;;;;;;;;;;;0;0;None;;ground_level
1540954;976,34;33,97;0,21;311,93;;;;;8,315062366;;;;;;;;;;;;0;0;None;;ground_level
1541964;976,19;33,87;0,21;313,21;;;;;8,269572534;;;;;;;;;;;;0;0;None;;ground_level
1542974;976,3;33,95;0,21;312,27;;;;;8,331821777;;;;;;;;;;;;0;0;None;;ground_level
1543988;976,34;33,98;0,21;311,93;;;;;8,281543542;;;;;;;;;;;;0;0;None;;ground_level
1544999;976,2;33,89;0,21;313,13;;;;;8,312668164;;;;;;;;;;;;0;0;None;;ground_level
1546009;976,21;33,91;0,21;313,04;;;;;8,336610181;;;;;;;;;;;;0;0;None;;ground_level
1547020;976,27;33,95;0,21;312,53;;;;;8,295908752;;;;;;;;;;;;0;0;None;;ground_level
1548030;976,15;33,87;0,21;313,56;;;;;8,396465222;;;;;;;;;;;;0;0;None;;ground_level
1549043;976,09;33,84;0,21;314,07;;;;;8,303091357;;;;;;;;;;;;0;0;None;;ground_level
1550053;976,18;33,9;0,21;313,3;;;;;8,327033374;;;;;;;;;;;;0;0;None;;ground_level
1551064;976,31;33,98;0,21;312,18;;;;;8,336610181;;;;;;;;;;;;0;0;None;;ground_level
1552074;976,18;33,9;0,21;313,3;;;;;8,434772449;;;;;;;;;;;;0;0;None;;ground_level
1553084;976,25;33,96;0,21;312,7;;;;;8,362946399;;;;;;;;;;;;0;0;None;;ground_level
1554100;976,34;34,01;0,21;311,93;;;;;8,336610181;;;;;;;;;;;;0;0;None;;ground_level
1555110;976,19;33,92;0,21;313,21;;;;;8,346186987;;;;;;;;;;;;0;0;None;;ground_level
1556120;976,26;33,97;0,21;312,61;;;;;8,295908752;;;;;;;;;;;;0;0;None;;ground_level
1557129;976,34;34,03;0,21;311,93;;;;;8,293514551;;;;;;;;;;;;0;0;None;;ground_level
1558140;976,21;33,94;0,21;313,04;;;;;8,406042029;;;;;;;;;;;;0;0;None;;ground_level
1559153;976,33;34,02;0,21;312,01;;;;;8,346186987;;;;;;;;;;;;0;0;None;;ground_level
1560164;976,36;34,05;0,21;311,76;;;;;8,310273962;;;;;;;;;;;;0;0;None;;ground_level
1561175;976,2;33,95;0,21;313,13;;;;;8,310273962;;;;;;;;;;;;0;0;None;;ground_level
1562185;976,26;34;0,21;312,61;;;;;8,331821777;;;;;;;;;;;;0;0;None;;ground_level
1563194;976,31;34,03;0,21;312,18;;;;;8,317456567;;;;;;;;;;;;0;0;None;;ground_level
1564208;976,18;33,95;0,21;313,3;;;;;8,288726147;;;;;;;;;;;;0;0;None;;ground_level
1565218;976,11;33,91;0,21;313,9;;;;;8,305485559;;;;;;;;;;;;0;0;None;;ground_level
1566229;976,19;33,97;0,21;313,21;;;;;8,291120349;;;;;;;;;;;;0;0;None;;ground_level
1567238;976,27;34,02;0,21;312,53;;;;;8,209717493;;;;;;;;;;;;0;0;None;;ground_level
1568248;976,16;33,95;0,21;313,47;;;;;8,413224634;;;;;;;;;;;;0;0;None;;ground_level
1569261;976,23;34,01;0,21;312,87;;;;;8,317456567;;;;;;;;;;;;0;0;None;;ground_level
1570270;976,31;34,07;0,21;312,18;;;;;8,346186987;;;;;;;;;;;;0;0;None;;ground_level
1571280;976,17;33,98;0,21;313,39;;;;;8,245630518;;;;;;;;;;;;0;0;None;;ground_level
1572290;976,24;34,03;0,21;312,78;;;;;8,324639172;;;;;;;;;;;;0;0;None;;ground_level
1573299;976,34;34,1;0,21;311,93;;;;;8,327033374;;;;;;;;;;;;0;0;None;;ground_level
1574314;976,21;34;0,21;313,04;;;;;8,420407239;;;;;;;;;;;;0;0;None;;ground_level
1575324;976,31;34,08;0,21;312,18;;;;;8,377311609;;;;;;;;;;;;0;0;None;;ground_level
1576335;976,35;34,11;0,21;311,84;;;;;8,367734802;;;;;;;;;;;;0;0;None;;ground_level
1577344;976,2;34,01;0,21;313,13;;;;;8,248024719;;;;;;;;;;;;0;0;None;;ground_level
1578355;976,31;34,09;0,21;312,18;;;;;8,315062366;;;;;;;;;;;;0;0;None;;ground_level
1579368;976,35;34,12;0,21;311,84;;;;;8,307879761;;;;;;;;;;;;0;0;None;;ground_level
1580379;976,2;34,02;0,21;313,13;;;;;8,279149341;;;;;;;;;;;;0;0;None;;ground_level
1581388;976,12;33,98;0,21;313,81;;;;;8,461108667;;;;;;;;;;;;0;0;None;;ground_level
1582398;976,21;34,04;0,21;313,04;;;;;8,449137659;;;;;;;;;;;;0;0;None;;ground_level
1583407;976,21;34,04;0,21;313,04;;;;;8,293514551;;;;;;;;;;;;0;0;None;;ground_level
1584422;976,12;33,98;0,21;313,81;;;;;8,322244971;;;;;;;;;;;;0;0;None;;ground_level
1585432;976,22;34,05;0,21;312,96;;;;;8,13310304;;;;;;;;;;;;0;0;None;;ground_level
1586442;976,32;34,12;0,21;312,1;;;;;8,305485559;;;;;;;;;;;;0;0;None;;ground_level
1587453;976,19;34,04;0,21;313,21;;;;;8,355763794;;;;;;;;;;;;0;0;None;;ground_level
1588463;976,26;34,09;0,21;312,61;;;;;8,360552197;;;;;;;;;;;;0;0;None;;ground_level
1589476;976,34;34,15;0,21;311,93;;;;;8,307879761;;;;;;;;;;;;0;0;None;;ground_level
1590486;976,19;34,06;0,21;313,21;;;;;8,250418921;;;;;;;;;;;;0;0;None;;ground_level
1591496;976,27;34,11;0,21;312,53;;;;;8,159439258;;;;;;;;;;;;0;0;None;;ground_level
1592507;976,36;34,17;0,21;311,76;;;;;8,40843623;;;;;;;;;;;;0;0;None;;ground_level
1593517;976,22;34,07;0,21;312,96;;;;;8,367734802;;;;;;;;;;;;0;0;None;;ground_level
1594530;976,32;34,15;0,21;312,1;;;;;8,406042029;;;;;;;;;;;;0;0;None;;ground_level
1595540;976,35;34,18;0,21;311,84;;;;;8,322244971;;;;;;;;;;;;0;0;None;;ground_level
1596550;976,21;34,08;0,21;313,04;;;;;8,372523206;;;;;;;;;;;;0;0;None;;ground_level
1597560;976,17;34,06;0,21;313,39;;;;;8,307879761;;;;;;;;;;;;0;0;None;;ground_level
1598570;976,24;34,11;0,21;312,78;;;;;8,298302954;;;;;;;;;;;;0;0;None;;ground_level
1599584;976,2;34,08;0,21;313,13;;;;;8,252813123;;;;;;;;;;;;0;0;None;;ground_level
1600594;976,13;34,04;0,21;313,73;;;;;8,384494214;;;;;;;;;;;;0;0;None;;ground_level
1601604;976,21;34,1;0,21;313,04;;;;;8,374917407;;;;;;;;;;;;0;0;None;;ground_level
1602614;976,33;34,18;0,21;312,01;;;;;8,384494214;;;;;;;;;;;;0;0;None;;ground_level
1603625;976,2;34,1;0,21;313,13;;;;;8,360552197;;;;;;;;;;;;0;0;None;;ground_level
1604638;976,26;34,15;0,21;312,61;;;;;8,295908752;;;;;;;;;;;;0;0;None;;ground_level
1605648;976,34;34,21;0,21;311,93;;;;;8,410830432;;;;;;;;;;;;0;0;None;;ground_level
1606659;976,2;34,12;0,21;313,13;;;;;8,236053711;;;;;;;;;;;;0;0;None;;ground_level
1607668;976,27;34,17;0,21;312,53;;;;;8,382100012;;;;;;;;;;;;0;0;None;;ground_level
1608679;976,34;34,23;0,21;311,93;;;;;8,339004382;;;;;;;;;;;;0;0;None;;ground_level
1609691;976,2;34,13;0,21;313,13;;;;;8,348581189;;;;;;;;;;;;0;0;None;;ground_level
1610702;976,29;34,21;0,21;312,36;;;;;8,406042029;;;;;;;;;;;;0;0;None;;ground_level
1611712;976,33;34,24;0,21;312,01;;;;;8,310273962;;;;;;;;;;;;0;0;None;;ground_level
1612722;976,19;34,14;0,21;313,21;;;;;8,358157996;;;;;;;;;;;;0;0;None;;ground_level
1613731;976,21;34,16;0,21;313,04;;;;;8,288726147;;;;;;;;;;;;0;0;None;;ground_level
1614746;976,26;34,2;0,21;312,61;;;;;8,283937744;;;;;;;;;;;;0;0;None;;ground_level
1615757;976,16;34,13;0,21;313,47;;;;;8,233659509;;;;;;;;;;;;0;0;None;;ground_level
1616767;976,09;34,09;0,21;314,07;;;;;8,212111694;;;;;;;;;;;;0;0;None;;ground_level
1617778;976,18;34,16;0,21;313,3;;;;;8,288726147;;;;;;;;;;;;0;0;None;;ground_level
1618787;976,3;34,23;0,21;312,27;;;;;8,350975391;;;;;;;;;;;;0;0;None;;ground_level
1619801;976,17;34,15;0,21;313,39;;;;;8,425195642;;;;;;;;;;;;0;0;None;;ground_level
1620811;976,24;34,2;0,21;312,78;;;;;8,274360938;;;;;;;;;;;;0;0;None;;ground_level
1621820;976,33;34,27;0,21;312,01;;;;;8,365340601;;;;;;;;;;;;0;0;None;;ground_level
1622830;976,19;34,18;0,21;313,21;;;;;8,283937744;;;;;;;;;;;;0;0;None;;ground_level
1623841;976,25;34,23;0,21;312,7;;;;;8,281543542;;;;;;;;;;;;0;0;None;;ground_level
1624855;976,32;34,28;0,21;312,1;;;;;8,334215979;;;;;;;;;;;;0;0;None;;ground_level
1625865;976,17;34,18;0,21;313,39;;;;;8,274360938;;;;;;;;;;;;0;0;None;;ground_level
1626876;976,27;34,27;0,21;312,53;;;;;8,236053711;;;;;;;;;;;;0;0;None;;ground_level
1627886;976,31;34,29;0,21;312,18;;;;;8,310273962;;;;;;;;;;;;0;0;None;;ground_level
1628896;976,18;34,2;0,21;313,3;;;;;8,346186987;;;;;;;;;;;;0;0;None;;ground_level
1629910;976,2;34,21;0,21;313,13;;;;;8,267178333;;;;;;;;;;;;0;0;None;;ground_level
1630920;976,25;34,26;0,21;312,7;;;;;8,360552197;;;;;;;;;;;;0;0;None;;ground_level
1631930;976,13;34,18;0,21;313,73;;;;;8,406042029;;;;;;;;;;;;0;0;None;;ground_level
1632940;976,06;34,14;0,21;314,33;;;;;8,209717493;;;;;;;;;;;;0;0;None;;ground_level
1633950;976,15;34,21;0,21;313,56;;;;;8,283937744;;;;;;;;;;;;0;0;None;;ground_level
1634963;976,27;34,28;0,21;312,53;;;;;8,312668164;;;;;;;;;;;;0;0;None;;ground_level
1635974;976,16;34,21;0,21;313,47;;;;;8,386888416;;;;;;;;;;;;0;0;None;;ground_level
1636984;976,23;34,26;0,21;312,87;;;;;8,425195642;;;;;;;;;;;;0;0;None;;ground_level
1637994;976,31;34,32;0,21;312,18;;;;;8,135497241;;;;;;;;;;;;0;0;None;;ground_level
1639004;976,18;34,23;0,21;313,3;;;;;8,173804468;;;;;;;;;;;;0;0;None;;ground_level
1640014;976,24;34,28;0,21;312,78;;;;;8,310273962;;;;;;;;;;;;0;0;None;;ground_level
1641024;976,32;34,34;0,21;312,1;;;;;8,13310304;;;;;;;;;;;;0;0;None;;ground_level
1642035;976,19;34,24;0,21;313,21;;;;;8,331821777;;;;;;;;;;;;0;0;None;;ground_level
1643045;976,29;34,32;0,21;312,36;;;;;8,418013037;;;;;;;;;;;;0;0;None;;ground_level
1644055;976,32;34,34;0,21;312,1;;;;;8,348581189;;;;;;;;;;;;0;0;None;;ground_level
1645070;976,19;34,25;0,21;313,21;;;;;8,183381274;;;;;;;;;;;;0;0;None;;ground_level
1646079;976,23;34,29;0,21;312,87;;;;;8,295908752;;;;;;;;;;;;0;0;None;;ground_level
1647089;976,28;34,33;0,21;312,44;;;;;8,40843623;;;;;;;;;;;;0;0;None;;ground_level
1648100;976,17;34,25;0,21;313,39;;;;;8,274360938;;;;;;;;;;;;0;0;None;;ground_level
1649111;976,1;34,21;0,21;313,99;;;;;8,346186987;;;;;;;;;;;;0;0;None;;ground_level
1650124;976,18;34,27;0,21;313,3;;;;;8,315062366;;;;;;;;;;;;0;0;None;;ground_level
1651135;976,29;34,34;0,21;312,36;;;;;8,367734802;;;;;;;;;;;;0;0;None;;ground_level
1652147;976,16;34,26;0,21;313,47;;;;;8,358157996;;;;;;;;;;;;0;0;None;;ground_level
1653157;976,23;34,31;0,21;312,87;;;;;8,382100012;;;;;;;;;;;;0;0;None;;ground_level
1654168;976,32;34,38;0,21;312,1;;;;;8,255207324;;;;;;;;;;;;0;0;None;;ground_level
1655183;976,19;34,28;0,21;313,21;;;;;8,358157996;;;;;;;;;;;;0;0;None;;ground_level
1656193;976,26;34,34;0,21;312,61;;;;;8,317456567;;;;;;;;;;;;0;0;None;;ground_level
1657203;976,34;34,39;0,21;311,93;;;;;8,300697156;;;;;;;;;;;;0;0;None;;ground_level
1658213;976,19;34,3;0,21;313,21;;;;;8,310273962;;;;;;;;;;;;0;0;None;;ground_level
1659224;976,3;34,38;0,21;312,27;;;;;8,355763794;;;;;;;;;;;;0;0;None;;ground_level
1660237;976,34;34,41;0,21;311,93;;;;;8,288726147;;;;;;;;;;;;0;0;None;;ground_level
1661248;976,19;34,31;0,21;313,21;;;;;8,425195642;;;;;;;;;;;;0;0;None;;ground_level
1662258;976,24;34,35;0,21;312,78;;;;;8,315062366;;;;;;;;;;;;0;0;None;;ground_level
1663268;976,29;34,38;0,21;312,36;;;;;8,233659509;;;;;;;;;;;;0;0;None;;ground_level
1664277;976,17;34,3;0,21;313,39;;;;;8,329427576;;;;;;;;;;;;0;0;None;;ground_level
1665291;976,09;34,27;0,21;314,07;;;;;8,310273962;;;;;;;;;;;;0;0;None;;ground_level
1666300;976,17;34,32;0,21;313,39;;;;;8,355763794;;;;;;;;;;;;0;0;None;;ground_level
1667310;976,26;34,38;0,21;312,61;;;;;8,252813123;;;;;;;;;;;;0;0;None;;ground_level
1668320;976,15;34,31;0,21;313,56;;;;;8,348581189;;;;;;;;;;;;0;0;None;;ground_level
1669330;976,22;34,37;0,21;312,96;;;;;8,286331946;;;;;;;;;;;;0;0;None;;ground_level
1670344;976,31;34,43;0,21;312,18;;;;;8,353369592;;;;;;;;;;;;0;0;None;;ground_level
1671354;976,19;34,35;0,21;313,21;;;;;8,334215979;;;;;;;;;;;;0;0;None;;ground_level
1672364;976,24;34,39;0,21;312,78;;;;;8,267178333;;;;;;;;;;;;0;0;None;;ground_level
1673374;976,32;34,45;0,21;312,1;;;;;8,322244971;;;;;;;;;;;;0;0;None;;ground_level
1674383;976,17;34,35;0,21;313,39;;;;;8,286331946;;;;;;;;;;;;0;0;None;;ground_level
1675398;976,28;34,43;0,21;312,44;;;;;8,367734802;;;;;;;;;;;;0;0;None;;ground_level
1676408;976,32;34,46;0,21;312,1;;;;;8,322244971;;;;;;;;;;;;0;0;None;;ground_level
1677418;976,19;34,37;0,21;313,21;;;;;8,319850769;;;;;;;;;;;;0;0;None;;ground_level
1678428;976,27;34,43;0,21;312,53;;;;;8,360552197;;;;;;;;;;;;0;0;None;;ground_level
1679438;976,31;34,47;0,21;312,18;;;;;8,307879761;;;;;;;;;;;;0;0;None;;ground_level
1680451;976,17;34,37;0,21;313,39;;;;;8,154650854;;;;;;;;;;;;0;0;None;;ground_level
1681462;976,09;34,33;0,21;314,07;;;;;8,307879761;;;;;;;;;;;;0;0;None;;ground_level
1682471;976,18;34,39;0,21;313,3;;;;;8,262389929;;;;;;;;;;;;0;0;None;;ground_level
1683482;976,23;34,42;0,21;312,87;;;;;8,276755139;;;;;;;;;;;;0;0;None;;ground_level
1684491;976,12;34,36;0,21;313,81;;;;;8,173804468;;;;;;;;;;;;0;0;None;;ground_level
1685505;976,19;34,42;0,21;313,21;;;;;8,334215979;;;;;;;;;;;;0;0;None;;ground_level
1686515;976,29;34,48;0,21;312,36;;;;;8,353369592;;;;;;;;;;;;0;0;None;;ground_level
1687525;976,16;34,39;0,21;313,47;;;;;8,334215979;;;;;;;;;;;;0;0;None;;ground_level
1688535;976,23;34,45;0,21;312,87;;;;;8,406042029;;;;;;;;;;;;0;0;None;;ground_level
1689545;976,3;34,5;0,21;312,27;;;;;8,360552197;;;;;;;;;;;;0;0;None;;ground_level
1690558;976,17;34,41;0,21;313,39;;;;;8,207323291;;;;;;;;;;;;0;0;None;;ground_level
1691568;976,28;34,49;0,21;312,44;;;;;8,245630518;;;;;;;;;;;;0;0;None;;ground_level
1692578;976,31;34,52;0,21;312,18;;;;;8,291120349;;;;;;;;;;;;0;0;None;;ground_level
1693588;976,18;34,42;0,21;313,3;;;;;8,362946399;;;;;;;;;;;;0;0;None;;ground_level
1694598;976,27;34,5;0,21;312,53;;;;;8,425195642;;;;;;;;;;;;0;0;None;;ground_level
1695612;976,31;34,52;0,21;312,18;;;;;8,42280144;;;;;;;;;;;;0;0;None;;ground_level
1696623;976,18;34,43;0,21;313,3;;;;;8,236053711;;;;;;;;;;;;0;0;None;;ground_level
1697633;976,11;34,38;0,21;313,9;;;;;8,324639172;;;;;;;;;;;;0;0;None;;ground_level
1698643;976,19;34,44;0,21;313,21;;;;;8,283937744;;;;;;;;;;;;0;0;None;;ground_level
1699652;976,21;34,45;0,21;313,04;;;;;8,379705811;;;;;;;;;;;;0;0;None;;ground_level
1700666;976,12;34,4;0,21;313,81;;;;;8,322244971;;;;;;;;;;;;0;0;None;;ground_level
1701676;976,19;34,46;0,21;313,21;;;;;8,274360938;;;;;;;;;;;;0;0;None;;ground_level
1702686;976,29;34,53;0,21;312,36;;;;;8,312668164;;;;;;;;;;;;0;0;None;;ground_level
1703696;976,17;34,45;0,21;313,39;;;;;8,401253625;;;;;;;;;;;;0;0;None;;ground_level
1704706;976,23;34,5;0,21;312,87;;;;;8,293514551;;;;;;;;;;;;0;0;None;;ground_level
1705717;976,32;34,56;0,21;312,1;;;;;8,307879761;;;;;;;;;;;;0;0;None;;ground_level
